,price,sqft_living,sqft_lot,yr_built,bedrooms,bathrooms,floors,renovated_2000,waterfront,has_basement,view_EXCELLENT,view_FAIR,view_GOOD,view_NONE,grade_11 Excellent,grade_12 Luxury,grade_13 Mansion,grade_3 Poor,grade_4 Low,grade_5 Fair,grade_6 Low Average,grade_7 Average,grade_8 Good,grade_9 Better,condition_Fair,condition_Good,condition_Poor,condition_Very Good
12692,1350000.0,0.11882170912019425,-0.8489393062202557,-1.536706180732938,0.738256084409971,-0.30054874380717284,0.19014451901712115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12693,835000.0,0.606872974833451,-0.026497636762101165,-0.5376282552983181,1.5275865071789705,0.8510780326296571,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12694,245000.0,-1.4686380404170754,0.6939793460572996,-1.2941788634725107,-1.7136281571476792,-1.7264109946842445,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12695,475200.0,-0.3063044505693773,-0.7764470190488237,0.9836956623379224,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12696,425000.0,-2.071057096654059,-0.5182799563883957,-1.018077905825921,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12697,218000.0,0.13058020833065698,-0.03716448147750283,-0.6402914687328722,-1.7136281571476792,-0.6933139946297409,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12698,600000.0,0.7373649312199552,-0.22669356780419495,0.950261878523707,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12699,545000.0,-0.01454709229019261,-0.11792331839269268,-0.12854477980694928,0.738256084409971,0.339783005424763,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12700,2410000.0,2.0824667720719785,1.179687035444509,-1.8149619387318063,1.5275865071789705,0.6082342987016658,0.19014451901712115,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12701,460000.0,0.12823319548920178,-0.5125592385299332,0.7157560277272547,1.5275865071789705,1.072776992024748,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12702,425000.0,-1.8167008628626786,-0.24774880344873848,-0.7088213049166604,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12703,455000.0,-0.264328726812034,0.046089956236300786,-0.5376282552983181,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12704,313100.0,-0.22308731005793775,0.5200178772018035,0.7828416824720386,-0.2793678197273204,0.03967999197024403,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12705,780000.0,1.6993163361397503,2.227843503359981,0.5477467677882245,0.738256084409971,1.4655422428473162,1.006704077363308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12706,345500.0,0.3002630744567123,0.208796116819946,0.950261878523707,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12707,243000.0,-1.0854876044848472,0.0020072664024184668,0.14279338810781975,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12708,670000.0,1.6689739069611136,0.1993697886464934,0.07506202532999641,1.5275865071789705,1.4655422428473162,-0.960731539334015,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12709,325000.0,-0.8607867831487945,-0.06538852574050073,0.4130346832244594,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12710,281000.0,-0.933333251852219,0.4919166290726464,-0.6745476054512323,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12711,130000.0,-1.290623382376472,-0.5016401688224317,-1.9894617750694605,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12712,340000.0,0.31115258205964746,0.22199546039574145,0.8163592812404239,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12713,485000.0,0.8437397055344781,2.058833237924152,0.21045619686300682,0.738256084409971,0.8510780326296571,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12714,642860.0,0.663684740828642,-0.25034409761068893,1.450021365307137,0.738256084409971,0.8510780326296571,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12715,747000.0,0.7008126609804997,-0.5688290192019837,-2.0593894481223503,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12716,559950.0,0.7822724643257745,-0.11946152351192836,0.2780505902285793,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12717,577288.0,0.9702946412053788,-0.11946152351192836,1.2505656748021132,0.738256084409971,0.8510780326296571,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12718,575000.0,-1.0272729379992678,-1.195870407832856,-1.7452893432193741,-1.7136281571476792,-1.7264109946842445,0.19014451901712115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12719,287000.0,-0.63933554772286,-0.32152424049658157,-0.6060528767715814,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12720,1150000.0,1.2121090635534497,0.23224119512848518,1.383602234813135,0.738256084409971,1.6413312987561697,1.006704077363308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12721,335000.0,-0.129573524770963,0.11546014747848979,-0.8804538750419642,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12722,375000.0,0.142280352466189,0.4919166290726464,-0.16253961875107947,0.738256084409971,0.339783005424763,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12723,325000.0,-2.642329076858883,0.6808239114348316,-1.536706180732938,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12724,530000.0,0.3327818549107193,3.6724255186841632,0.17663335306376696,-0.2793678197273204,0.339783005424763,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12725,287000.0,0.09512729656508956,-0.13793193444123417,0.21045619686300682,0.738256084409971,0.339783005424763,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12726,320000.0,1.0510413762789736,-0.15068264755138536,0.2780505902285793,1.5275865071789705,1.072776992024748,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12727,425000.0,0.417367580412295,-0.6652616931669713,1.1839479818522907,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12728,550000.0,-0.36346056392580517,-0.31986307114660734,-0.5718318116050296,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12729,135000.0,-0.5281835190796041,0.05795739799937994,-0.3327736026262393,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12730,695000.0,0.2112874507337485,-0.38090193414789447,-1.6061616148696092,-0.2793678197273204,-0.30054874380717284,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12731,975000.0,1.0904007913485276,0.2048973642470743,0.21045619686300682,1.5275865071789705,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12732,210000.0,0.32199202278415706,1.4134673049698654,-0.7088213049166604,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12733,518000.0,-0.15591541004059353,0.09889967265528715,-0.6745476054512323,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12734,335500.0,-0.7731345241557953,-0.18607329675763806,-1.398011422803236,-0.2793678197273204,-1.7264109946842445,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12735,750000.0,1.1137048447331837,-0.14752065793004082,0.44673816230640384,0.738256084409971,1.4655422428473162,1.006704077363308,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12736,515000.0,-0.5751799099173829,0.44667456735189554,-0.5034421899442767,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12737,344500.0,-0.129573524770963,-0.4274683397159509,1.0505131085232453,0.738256084409971,0.8510780326296571,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12738,470000.0,-0.18255495002995986,-0.19543005333422092,-0.43512246060190857,-0.2793678197273204,-0.6933139946297409,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12739,606150.0,-0.16919755336619385,0.22763670545008538,-0.12854477980694928,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12740,292000.0,1.0029259469776182,-0.04332676466492499,0.9168113652698187,0.738256084409971,0.8510780326296571,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12741,450000.0,0.9784949075755491,4.403879459779655,0.2780505902285793,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12742,429000.0,0.663684740828642,-0.5140965292299005,-0.46927359766292914,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12743,765000.0,1.2195111864459112,1.7276275403228778,0.5813824159660277,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12744,425000.0,-2.968028751208723,-1.291785765329711,-2.269612418037387,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12745,505000.0,1.2046836268496182,-0.45067594338533407,0.9836956623379224,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12746,544950.0,-0.09060446887185765,-0.09344766015861516,-0.46927359766292914,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12747,382000.0,-0.7904062072982406,-0.5596316501473075,-1.1905073265263546,-0.2793678197273204,0.03967999197024403,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12748,475000.0,-0.039627905475979344,1.2670536507749153,0.24426193682132982,-0.2793678197273204,-0.30054874380717284,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12749,355000.0,-0.7731345241557953,-0.5711403372670275,0.37931420364794904,-0.2793678197273204,-0.6933139946297409,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12750,410000.0,-0.264328726812034,0.1278432551934757,0.041170592744488275,0.738256084409971,0.6082342987016658,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12751,450000.0,0.07119232748668564,-0.5218151319871428,-2.4453046330740724,0.738256084409971,0.03967999197024403,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12752,565000.0,1.8340715381808192,0.13594096157103056,0.24426193682132982,2.7177968951470155,2.105873992079252,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12753,529100.0,-0.9149862782899791,-0.22805091838476269,-1.018077905825921,-1.7136281571476792,-1.7264109946842445,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12754,452500.0,0.606872974833451,-0.24068585251690877,1.1839479818522907,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12755,245000.0,-0.43691118382134014,-0.0026929283381597856,-0.12854477980694928,0.738256084409971,0.03967999197024403,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12756,415000.0,-2.356211850945638,-1.2698389766709097,-0.5718318116050296,-4.16551239870533,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12757,610000.0,0.5584611258165462,0.7584877089269787,0.648602984066328,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12758,363500.0,0.32199202278415706,0.2110831102243591,-0.29869210846822364,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12759,510000.0,0.05913309810112049,0.5033831825616549,-0.06060691893638444,-0.2793678197273204,0.8510780326296571,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12760,650000.0,0.7644119682640967,1.3974478721391854,0.849860083416357,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12761,290000.0,0.17703637560577368,0.12968884531274033,0.07506202532999641,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12762,170000.0,-2.071057096654059,-0.19098805696494608,-0.9148333303345293,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12763,510000.0,-1.3558139193571108,-0.46319897618232003,-2.4453046330740724,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12764,2280000.0,4.627684937793462,4.042353475384308,0.950261878523707,2.7177968951470155,3.5718619652792207,2.1575801357144444,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12765,316000.0,0.468732884623652,-0.09224546168357858,0.5477467677882245,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12766,690000.0,0.7999986696732906,0.5741690819054683,0.6150011490572734,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12767,199950.0,-2.356211850945638,-0.48011955844632953,-0.6402914687328722,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12768,207000.0,-1.8709003580038632,-0.03931022582735637,-0.3668724808677673,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12769,449950.0,1.4314118877870665,0.05138006943326784,0.17663335306376696,0.738256084409971,0.339783005424763,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12770,361550.0,-1.1654130282090667,3.8463887892951245,0.31182217434823606,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12771,824000.0,1.5370911685157607,2.1839413209111904,0.849860083416357,0.738256084409971,1.4655422428473162,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12772,537000.0,-0.4821056835399576,0.2501394259678252,-0.46927359766292914,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12773,838400.0,0.7554307223375255,0.19067737851443836,0.10893628465277444,0.738256084409971,0.6082342987016658,1.6400768772602203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12774,225000.0,-2.2897969180898885,-0.5785691148796821,-0.8117479601113889,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12775,329900.0,-0.7559884543657837,-0.48054590067528385,0.37931420364794904,-0.2793678197273204,0.03967999197024403,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12776,282500.0,-1.145176215503921,1.6306423202464049,-0.9836453274993333,0.738256084409971,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12777,229950.0,-1.145176215503921,0.442974141174559,-0.06060691893638444,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12778,500000.0,-0.36346056392580517,0.45211024224256935,-0.8117479601113889,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12779,495000.0,-0.01454709229019261,-0.22313841180052263,-0.12854477980694928,-0.2793678197273204,-0.30054874380717284,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12780,149500.0,-1.4918655603665298,0.18191625296490332,-0.40098876093610175,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12781,726000.0,0.1655078724156434,0.24826314185902323,0.10893628465277444,-0.2793678197273204,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12782,899000.0,1.7996537852483623,0.27683305054692575,0.9168113652698187,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12783,317000.0,-0.9518241247159058,0.11856891981281985,-0.5376282552983181,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12784,395000.0,-2.071057096654059,-1.0897230483450586,-0.6060528767715814,-4.16551239870533,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12785,360000.0,0.7191596345427396,-0.19263116565805716,0.950261878523707,0.738256084409971,1.072776992024748,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12786,570000.0,0.43804818850013594,-0.1929600799238625,0.849860083416357,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12787,320000.0,1.4314118877870665,-0.5235869574812327,1.0838968042697268,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12788,320000.0,-0.5437451214841912,1.4689915399221536,0.17663335306376696,-0.2793678197273204,-0.30054874380717284,0.19014451901712115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12789,268000.0,0.5486583083478717,-0.6247044313240817,1.1172638373273425,1.5275865071789705,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12790,191000.0,-1.7637194376036818,-0.9510076645124889,-2.269612418037387,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12791,400000.0,-0.9518241247159058,-0.08312132981477426,-0.7431125851469437,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12792,515000.0,-1.4002977712317541,-0.5235869574812327,-2.1994646158579862,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12793,610000.0,1.0351117602388475,0.12907399003455727,1.1172638373273425,0.738256084409971,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12794,538000.0,-0.06497840999440732,-1.0677762596862574,-1.4326581451869955,-1.7136281571476792,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12795,432000.0,0.08319018648257497,-0.7609618643885072,1.0838968042697268,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12796,335000.0,0.5486583083478717,0.07642693454837256,0.24426193682132982,0.738256084409971,0.339783005424763,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12797,302000.0,0.5090342797526408,0.08285770929622847,-1.536706180732938,1.5275865071789705,-0.30054874380717284,0.19014451901712115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12798,787500.0,-0.43691118382134014,0.17391252133216636,-0.26462798067732357,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12799,420000.0,-0.14270767687184904,-0.1420087913125358,-1.155985844043204,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12800,560000.0,0.9455213042775494,3.6525326386886556,0.6821879379719071,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12801,535000.0,0.08319018648257497,-0.21019954919786968,0.6150011490572734,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12802,310000.0,-0.15591541004059353,-0.18754543770090518,0.648602984066328,-0.2793678197273204,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12803,760000.0,1.7053382403194044,-0.46951395970980714,-2.094380733581306,1.5275865071789705,0.03967999197024403,0.19014451901712115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12804,242500.0,-0.4821056835399576,-1.5930250158879178,1.1506142243214055,-0.2793678197273204,-0.30054874380717284,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12805,1310000.0,1.0589660029153358,-0.11946152351192836,-2.0593894481223503,2.1725164218303297,1.072776992024748,0.19014451901712115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12806,235000.0,-0.9518241247159058,-0.12671982308352686,-0.7431125851469437,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12807,598780.0,1.1059623937531124,0.46135394235971017,-0.26462798067732357,0.738256084409971,0.339783005424763,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12808,433200.0,0.20561338252067118,0.7792734678681842,1.0505131085232453,-0.2793678197273204,0.6082342987016658,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12809,343000.0,-1.2692877235994486,0.2357099823436475,-0.9836453274993333,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12810,145000.0,-2.041401684198731,0.014489998964476654,-0.23058120156451428,-1.7136281571476792,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12811,291970.0,-2.424552120130959,1.1046019541971224,-0.6402914687328722,-4.16551239870533,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12812,599950.0,-0.292229338885242,-0.015231703812443832,-0.7431125851469437,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12813,1750000.0,1.6993163361397503,1.1536427834449325,-2.1644182982306464,0.738256084409971,0.6082342987016658,0.19014451901712115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12814,870000.0,0.8951797288395585,0.3502418933869079,-0.23058120156451428,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12815,323000.0,0.11882170912019425,0.13801718702573426,0.7157560277272547,0.738256084409971,0.8510780326296571,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12816,727000.0,1.1897622213148467,0.21119733610547067,1.0171127334377066,0.738256084409971,1.072776992024748,1.006704077363308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12817,166000.0,-1.248143418599126,0.8541300849399163,0.5813824159660277,-4.16551239870533,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12818,450000.0,-0.20949894849518266,0.46535691591707046,-0.3327736026262393,0.738256084409971,-0.30054874380717284,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12819,400000.0,1.0510413762789736,1.1725136990068126,-0.12854477980694928,-0.2793678197273204,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12820,599000.0,1.0510413762789736,1.1725136990068126,-0.12854477980694928,-0.2793678197273204,0.6082342987016658,-0.960731539334015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12821,165000.0,-1.185825053593459,0.9675685964949705,-2.1644182982306464,-0.2793678197273204,-1.7264109946842445,-0.960731539334015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
