,price,sqft_living,sqft_lot,yr_built,bedrooms,bathrooms,floors,renovated_2000_1,grade_11 Excellent,grade_12 Luxury,grade_13 Mansion,grade_3 Poor,grade_4 Low,grade_5 Fair,grade_6 Low Average,grade_7 Average,grade_8 Good,grade_9 Better,condition_Fair,condition_Good,condition_Poor,condition_Very Good,view_EXCELLENT,view_FAIR,view_GOOD,view_NONE,waterfront_YES
12961,625000.0,2190,13660,1952,4,1.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12962,248500.0,780,10064,1958,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
12963,469950.0,1220,4200,1921,5,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
12964,525000.0,1840,10956,1970,3,1.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
12965,787500.0,2390,6928,1949,2,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
12966,485000.0,3710,15935,2005,4,2.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12967,310000.0,750,5379,1919,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12968,280000.0,2110,7919,1966,5,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12969,200000.0,1020,42966,1922,4,1.0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
12970,490000.0,3080,7363,2006,3,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12971,146000.0,900,4770,1969,3,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12972,500000.0,3720,25474,1986,5,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12973,242500.0,940,7380,1959,3,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12974,324950.0,1040,7288,1959,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12975,231500.0,1000,7615,1943,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
12976,300000.0,2080,9827,1989,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12977,545000.0,2500,50595,1997,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12978,350000.0,1050,8583,1955,3,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
12979,467100.0,1620,8645,1973,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12980,180000.0,1610,8500,1959,3,1.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12981,749000.0,2130,5000,1920,4,1.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
12982,245000.0,1460,11593,1989,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12983,260000.0,1600,7350,1962,5,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
12984,490000.0,1730,2940,1985,3,3.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12985,565000.0,2280,4602,2003,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12986,330000.0,2430,7490,1983,4,2.25,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12987,295000.0,1380,7575,1963,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
12988,725000.0,1790,6000,1903,3,1.5,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
12989,1140000.0,3370,10602,1999,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12990,680000.0,2920,6300,1956,3,2.25,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12991,490000.0,2180,9300,1947,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
12992,635000.0,1480,6985,1926,3,1.75,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
12993,750000.0,2350,715690,1979,3,2.5,1.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
12994,330000.0,2440,8098,1983,4,2.25,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12995,270000.0,1350,1189,2007,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12996,340000.0,1970,3716,1997,3,2.25,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12997,413252.0,1110,3960,1951,3,0.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12998,600000.0,2950,5803,2007,4,2.75,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12999,726888.0,2970,7261,1999,5,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13000,285000.0,720,6400,1943,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13001,365000.0,770,5680,1929,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13002,295000.0,1650,7200,1964,4,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13003,460000.0,1620,7350,1969,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13004,230000.0,1510,10588,1947,3,1.5,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13005,337000.0,1070,6109,1951,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13006,300000.0,1010,6300,1957,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13007,2300000.0,3370,8402,1962,4,2.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13008,360000.0,2000,5500,2003,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13009,585000.0,2060,10839,1987,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13010,182700.0,1740,6650,1978,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13011,305000.0,1740,6650,1978,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13012,309950.0,1880,7838,1994,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13013,550000.0,960,12527,1972,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13014,825000.0,3280,26413,1985,3,2.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13015,998500.0,1570,4400,1914,2,1.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
13016,644500.0,2990,5342,2004,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13017,320000.0,1250,8636,1968,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13018,266950.0,1920,4803,2005,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13019,633100.0,2470,33305,1993,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13020,395000.0,960,6700,1951,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13021,259250.0,940,5904,1947,3,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13022,300000.0,1260,5000,1968,3,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13023,413000.0,2280,139392,1977,3,1.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13024,435000.0,1740,8491,1958,3,2.25,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13025,500000.0,2630,15000,1976,4,2.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13026,402000.0,2430,5481,1953,4,1.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13027,777700.0,2260,251460,1995,3,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13028,580000.0,1220,5000,1938,2,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13029,570000.0,2580,40392,1986,3,1.75,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13030,174950.0,730,6000,1950,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13031,300000.0,760,3001,1913,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13032,435000.0,1740,6988,1950,3,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13033,840000.0,3420,8405,2000,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13034,469000.0,2240,7543,1966,5,2.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13035,870000.0,1920,3600,1907,4,1.75,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
13036,532000.0,2020,7029,1979,4,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13037,455000.0,1880,11400,1955,4,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13038,201000.0,1010,25277,1961,3,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
13039,649000.0,3990,13087,1991,5,3.25,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13040,445500.0,1390,6670,1941,2,1.75,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13041,475000.0,1230,11502,1984,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13042,590000.0,2940,29013,1992,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13043,565000.0,2190,8296,1935,4,1.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13044,110000.0,640,10280,1920,1,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
13045,375000.0,1670,7740,1974,3,2.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13046,255000.0,1240,8528,1967,3,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13047,315000.0,1850,14800,1937,5,1.75,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13048,496600.0,2020,8400,1961,4,2.25,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
13049,380000.0,1020,4800,1944,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13050,338950.0,1610,22496,1974,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13051,542500.0,2730,42500,1989,5,3.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13052,739000.0,2840,5000,1913,5,2.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13053,549000.0,1290,3060,1906,4,1.75,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13054,252000.0,1670,7881,1977,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13055,1700000.0,3860,15246,2004,4,4.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13056,735000.0,2460,5100,1909,4,1.75,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13057,270000.0,1660,8063,1978,4,2.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13058,2250000.0,3420,8700,1951,3,2.5,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13059,155000.0,1010,43056,1990,2,1.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13060,469000.0,2240,5624,1961,4,2.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13061,305000.0,2340,5250,1965,4,2.25,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13062,675000.0,1920,4500,1924,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13063,931000.0,2460,6600,1929,3,2.5,1.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
13064,385000.0,1470,11398,1950,3,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13065,815000.0,3400,12442,2001,3,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13066,531000.0,1910,8390,1979,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13067,386500.0,1400,3600,1901,4,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13068,475580.0,1520,11085,1983,3,1.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13069,358000.0,930,5077,1939,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13070,677500.0,2340,4730,1918,5,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13071,868500.0,2920,3942,2008,3,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13072,599380.0,1270,7350,1967,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13073,712000.0,2450,11960,1979,4,2.25,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13074,350000.0,1380,7620,1955,5,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13075,875000.0,2520,6000,1921,4,2.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13076,365000.0,2290,7350,1988,3,2.25,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13077,452000.0,1660,6150,1945,4,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13078,915000.0,2800,9750,1957,3,2.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13079,482500.0,1690,3068,2005,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13080,425000.0,1180,7200,1949,3,1.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13081,460000.0,1390,4160,1916,2,1.75,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
13082,666570.0,2320,7400,1913,4,2.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13083,390000.0,2270,32112,1980,3,2.25,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
13084,650000.0,2640,8215,1966,4,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13085,305000.0,1680,8487,1993,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13086,250000.0,990,8100,1949,3,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13087,438800.0,2770,4432,2004,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13088,290000.0,950,5650,1943,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
13089,324950.0,2160,4800,1929,4,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13090,453000.0,1650,1838,1991,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13091,556000.0,1800,4005,1929,3,1.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13092,315000.0,1660,11135,1971,3,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13093,445830.0,1870,5449,2003,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13094,1260000.0,3220,3960,1991,3,3.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13095,287200.0,1850,19966,1992,3,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13096,525000.0,1580,6360,1945,4,1.5,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13097,1140000.0,4590,17621,2003,4,4.25,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13098,381000.0,2700,18246,1967,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13099,360000.0,1020,7020,1953,3,1.75,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13100,619000.0,2950,2932,2004,5,3.5,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13101,535000.0,1780,224769,1976,2,1.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
13102,402000.0,710,5100,1905,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13103,600000.0,4300,70407,1992,4,3.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13104,549950.0,2080,8690,1974,3,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13105,300000.0,2360,7440,1955,4,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13106,360000.0,2210,9870,1969,6,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13107,419000.0,4340,8521,1986,7,3.25,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13108,510000.0,1320,1012,2009,3,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13109,319950.0,1980,9907,1991,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13110,1180000.0,3960,94089,1998,5,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13111,381000.0,2130,6003,2003,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13112,256900.0,1720,3951,1992,3,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13113,346000.0,1790,30456,1964,5,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13114,465000.0,1390,1222,2009,2,2.25,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13115,545000.0,1900,9975,1973,3,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13116,516000.0,1640,3090,1925,2,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13117,550000.0,2700,5100,1968,4,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
13118,339950.0,2200,7150,1990,4,2.25,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13119,417000.0,1310,8514,1953,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13120,906000.0,2480,5000,1951,4,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13121,980000.0,3010,9800,1973,4,2.25,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
13122,555000.0,2450,5079,2001,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13123,468000.0,1250,7029,1986,2,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13124,378000.0,2610,117176,1981,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13125,430000.0,2010,16020,1962,4,2.5,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13126,730100.0,3120,14300,2003,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13127,219000.0,1370,7944,1961,4,1.5,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13128,570000.0,2420,11953,1990,3,2.5,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13129,262500.0,1500,7036,1979,4,2.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13130,525000.0,2630,9216,2003,5,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13131,520000.0,950,3880,1919,2,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13132,417400.0,2680,12285,1970,3,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
13133,788000.0,3680,5759,2003,4,3.25,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13134,320000.0,1270,7400,1956,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13135,950000.0,2330,5000,1920,6,1.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13136,255000.0,960,8100,1955,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13137,260000.0,1990,6671,1989,4,2.5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13138,394000.0,1450,7930,1923,3,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13139,575000.0,2280,27441,1996,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13140,1250000.0,1830,7200,1923,4,2.25,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13141,385000.0,1650,7800,1969,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13142,456000.0,2720,193406,1968,5,2.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
13143,637000.0,1710,5000,1979,4,2.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13144,485000.0,1420,9900,1964,5,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13145,315275.0,1440,8040,1951,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13146,252500.0,1280,8710,1967,2,1.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13147,240000.0,1320,24319,1966,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13148,790000.0,2560,12760,1949,4,2.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13149,310000.0,1480,7830,1952,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13150,1250000.0,2960,20240,1985,4,2.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
13151,425000.0,1160,5038,1942,2,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13152,548000.0,2110,4099,2001,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13153,379880.0,1650,14054,1986,3,2.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13154,530000.0,1950,9906,1988,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13155,695000.0,2600,220300,1977,3,2.25,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13156,435000.0,1270,4000,1928,3,1.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13157,540000.0,1300,62290,1983,3,1.75,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13158,425000.0,1790,10209,1967,3,2.25,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13159,490000.0,1930,7266,2005,3,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13160,220000.0,1200,6000,1923,4,1.0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13161,540000.0,2050,3784,2001,4,2.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13162,670000.0,1710,6195,1946,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13163,667500.0,2130,20423,1953,3,1.75,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13164,585000.0,1700,2197,2010,3,3.5,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13165,225000.0,1390,12500,1976,3,1.5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13166,375000.0,1230,9877,1954,3,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
